ID,name,year,occ,loc,state,studentflag,SOC,main,sub
3355,Allisson Seiler,2007,Ph.D. student and mother of twins,"Bloomington, Indiana",indiana,,56-MiscStudent,56,MiscStudent
7685,Sarah Bauer,2012,junior at Indiana University,"Carmel, Indiana",indiana,TRUE,56-MiscStudent,56,MiscStudent
7331,Larry DeMoss,2011,high school English teacher,"Ellettsville, Indiana",indiana,,25-2031,25,2031
53,K.C. Backer,2004,graduate student,"Bloomington, Indiana",indiana,,56-GradStu,56,GradStu
6349,Jillian Hinchliffe,2009,librarian and mechanical puzzles curator,"Bloomington, Indiana",indiana,,,9999,9999
1239,Antonia Wang,2005,sophomore at Purdue University,"Carmel, Indiana",indiana,TRUE,56-MiscStudent,56,MiscStudent
7557,Christopher Short,2011,pub trivia editor,"Crawfordsville, Indiana",indiana,,,9999,9999
7314,Sarah Canfield Fuller,2011,writing instructor,"Indianapolis, Indiana",indiana,,,9999,9999
7785,Cindy Vanderbur,2012,health insurance contract specialist,"Madison, Indiana",indiana,,,9999,9999
2663,Tracy Parrish Wolfe,2006,stay-at-home mom,"Carmel, Indiana",indiana,,StayAtHome,StayAtHome,9999
5905,Brian Andrews,2002,junior at DePaul University,"Crown Point, Indiana",indiana,TRUE,56-MiscStudent,56,MiscStudent
4361,Steven Wyatt,1999,locomotive engineer,"Fort Wayne, Indiana",indiana,,,9999,9999
6658,Brian G. Hartz,2004,director and actor,"Indianapolis, Indiana",indiana,,,9999,9999
7351,Amy Ruberg,2011,college and career consultant,"Batesville, Indiana",indiana,,59-Consultant,59,Consultant
4931,Lina Ghosh,1999,senior,"Evansville, Indiana",indiana,TRUE,56-MiscStudent,56,MiscStudent
2101,Brett Dvorak,2001,junior at Indiana University,"Granger, Indiana",indiana,TRUE,56-MiscStudent,56,MiscStudent
6876,Jonah Busch,2010,environmental economist,"West Lafayette, Indiana",indiana,,19-3011,19,3011
1965,David Case,1998,video archivist,"West Lafayette, Indiana",indiana,,,9999,9999
5301,Jen Jorczak,2004,bookseller,"Indianapolis, Indiana",indiana,,41-bookseller,41,bookseller
3141,Corey Halgren,2004,supplier quality engineer,"Noblesville, Indiana",indiana,,,9999,9999
2341,Jonathan Dvorak,1992,student,"Indianapolis, Indiana",indiana,,56-MiscStudent,56,MiscStudent
6852,Sally Ronald,2010,graduate student in Russian studies,"Portland, Indiana",indiana,,56-MiscStudent,56,MiscStudent
8562,Greg Pieschala,1985,student,"Michigan City, Indiana",indiana,,56-MiscStudent,56,MiscStudent
7274,Christopher Short,2011,pub trivia editor,"Crawfordsville, Indiana",indiana,,,9999,9999
1741,Ed Angleton,2006,biochemist,"Indianapolis, Indiana",indiana,,19-1021,19,1021
